reactor,run,echem,rep,minutes,E,t,electrode,current,exp
transfer,1,GC,8,974.1166666666667,-0.169,56.666595,i2,-1.0446141e-8,1
transfer,1,GC,8,974.1166666666667,-0.17,56.999928,i2,-1.042689e-8,1
transfer,1,GC,8,974.1166666666667,-0.171,57.33326,i2,-1.0416585e-8,1
transfer,1,GC,8,974.1166666666667,-0.172,57.666592,i2,-1.039909e-8,1
transfer,1,GC,8,974.1166666666667,-0.173,57.999924,i2,-1.039254e-8,1
transfer,1,GC,8,974.1166666666667,-0.174,58.333256,i2,-1.0386469e-8,1
transfer,1,GC,8,974.1166666666667,-0.175,58.666588,i2,-1.0354516e-8,1
transfer,1,GC,8,974.1166666666667,-0.176,58.99992,i2,-1.0335505e-8,1
transfer,1,GC,8,974.1166666666667,-0.177,59.333252,i2,-1.0320807e-8,1
transfer,1,GC,8,974.1166666666667,-0.178,59.666584,i2,-1.0307467e-8,1
transfer,1,GC,8,974.1166666666667,-0.179,59.999916,i2,-1.0304112e-8,1
transfer,1,GC,8,974.1166666666667,-0.18,60.333248,i2,-1.0276953e-8,1
transfer,1,GC,8,974.1166666666667,-0.181,60.66658,i2,-1.0252109e-8,1
transfer,1,GC,8,974.1166666666667,-0.182,60.999912,i2,-1.0239009e-8,1
transfer,1,GC,8,974.1166666666667,-0.183,61.333244,i2,-1.0219996e-8,1
transfer,1,GC,8,974.1166666666667,-0.184,61.666576,i2,-1.0205619e-8,1
transfer,1,GC,8,974.1166666666667,-0.185,61.999908,i2,-1.0186207000000001e-08,1
transfer,1,GC,8,974.1166666666667,-0.186,62.333241,i2,-1.0174225e-8,1
transfer,1,GC,8,974.1166666666667,-0.187,62.666573,i2,-1.0159208e-8,1
transfer,1,GC,8,974.1166666666667,-0.188,62.999905,i2,-1.0148503e-8,1
transfer,1,GC,8,974.1166666666667,-0.189,63.333237,i2,-1.0121743e-8,1
transfer,1,GC,8,974.1166666666667,-0.19,63.666569,i2,-1.0110959e-8,1
transfer,1,GC,8,974.1166666666667,-0.191,63.999901,i2,-1.0103849e-8,1
transfer,1,GC,8,974.1166666666667,-0.192,64.333237,i2,-1.0087474e-8,1
transfer,1,GC,8,974.1166666666667,-0.193,64.666573,i2,-1.0079965e-8,1
transfer,1,GC,8,974.1166666666667,-0.194,64.999908,i2,-1.0072217e-8,1
transfer,1,GC,8,974.1166666666667,-0.195,65.333244,i2,-1.006383e-8,1
transfer,1,GC,8,974.1166666666667,-0.196,65.66658,i2,-1.0067423e-8,1
transfer,1,GC,8,974.1166666666667,-0.197,65.999916,i2,-1.0064948e-8,1
transfer,1,GC,8,974.1166666666667,-0.198,66.333252,i2,-1.0075971e-8,1
transfer,1,GC,8,974.1166666666667,-0.199,66.666588,i2,-1.0080605e-8,1
transfer,1,GC,8,974.1166666666667,-0.2,66.999924,i2,-1.0086196e-8,1
transfer,1,GC,8,974.1166666666667,-0.201,67.33326,i2,-1.0098737e-8,1
transfer,1,GC,8,974.1166666666667,-0.202,67.666595,i2,-1.0126776e-8,1
transfer,1,GC,8,974.1166666666667,-0.203,67.999931,i2,-1.0143551e-8,1
transfer,1,GC,8,974.1166666666667,-0.204,68.333267,i2,-1.0174705e-8,1
transfer,1,GC,8,974.1166666666667,-0.205,68.666603,i2,-1.0194116e-8,1
transfer,1,GC,8,974.1166666666667,-0.206,68.999939,i2,-1.0225349e-8,1
transfer,1,GC,8,974.1166666666667,-0.207,69.333275,i2,-1.0247796e-8,1
transfer,1,GC,8,974.1166666666667,-0.208,69.666611,i2,-1.0272239e-8,1
transfer,1,GC,8,974.1166666666667,-0.209,69.999947,i2,-1.0299798e-8,1
transfer,1,GC,8,974.1166666666667,-0.21,70.333282,i2,-1.032584e-8,1
transfer,1,GC,8,974.1166666666667,-0.211,70.666618,i2,-1.0341656e-8,1
transfer,1,GC,8,974.1166666666667,-0.212,70.999954,i2,-1.0319689e-8,1
transfer,1,GC,8,974.1166666666667,-0.213,71.33329,i2,-1.042689e-8,1
transfer,1,GC,8,974.1166666666667,-0.214,71.666626,i2,-1.0483765e-8,1
transfer,1,GC,8,974.1166666666667,-0.215,71.999962,i2,-1.0515318e-8,1
transfer,1,GC,8,974.1166666666667,-0.216,72.333298,i2,-1.0590806e-8,1
transfer,1,GC,8,974.1166666666667,-0.217,72.666634,i2,-1.0717177e-8,1
transfer,1,GC,8,974.1166666666667,-0.218,72.999969,i2,-1.0791787e-8,1
transfer,1,GC,8,974.1166666666667,-0.219,73.333305,i2,-1.083644e-8,1
transfer,1,GC,8,974.1166666666667,-0.22,73.666641,i2,-1.0856251e-8,1
transfer,1,GC,8,974.1166666666667,-0.221,73.999977,i2,-1.0894035e-8,1
transfer,1,GC,8,974.1166666666667,-0.222,74.333313,i2,-1.0995883e-8,1
transfer,1,GC,8,974.1166666666667,-0.223,74.666649,i2,-1.1153409e-8,1
transfer,1,GC,8,974.1166666666667,-0.224,74.999985,i2,-1.122011e-8,1
transfer,1,GC,8,974.1166666666667,-0.225,75.333321,i2,-1.1321799e-8,1
transfer,1,GC,8,974.1166666666667,-0.226,75.666656,i2,-1.1411186e-8,1
transfer,1,GC,8,974.1166666666667,-0.227,75.999992,i2,-1.1585167e-8,1
transfer,1,GC,8,974.1166666666667,-0.228,76.333328,i2,-1.1731429e-8,1
transfer,1,GC,8,974.1166666666667,-0.229,76.666664,i2,-1.1893669e-8,1
transfer,1,GC,8,974.1166666666667,-0.23,77,i2,-1.2023555e-8,1
transfer,1,GC,8,974.1166666666667,-0.231,77.333336,i2,-1.2237078e-8,1
transfer,1,GC,8,974.1166666666667,-0.232,77.666672,i2,-1.2360495e-8,1
transfer,1,GC,8,974.1166666666667,-0.233,78.000008,i2,-1.2576893e-8,1
transfer,1,GC,8,974.1166666666667,-0.234,78.333344,i2,-1.2769087e-8,1
transfer,1,GC,8,974.1166666666667,-0.235,78.666679,i2,-1.2889229e-8,1
transfer,1,GC,8,974.1166666666667,-0.236,79.000015,i2,-1.3162422e-8,1
transfer,1,GC,8,974.1166666666667,-0.237,79.333351,i2,-1.3317153e-8,1
transfer,1,GC,8,974.1166666666667,-0.238,79.666687,i2,-1.3544095e-8,1
transfer,1,GC,8,974.1166666666667,-0.239,80.000023,i2,-1.378366e-8,1
transfer,1,GC,8,974.1166666666667,-0.24,80.333359,i2,-1.4001335e-8,1
transfer,1,GC,8,974.1166666666667,-0.241,80.666695,i2,-1.4271413e-8,1
transfer,1,GC,8,974.1166666666667,-0.242,81.000031,i2,-1.4487972e-8,1
transfer,1,GC,8,974.1166666666667,-0.243,81.333366,i2,-1.4772987e-8,1
transfer,1,GC,8,974.1166666666667,-0.244,81.666702,i2,-1.5078534e-8,1
transfer,1,GC,8,974.1166666666667,-0.245,82.000038,i2,-1.5294134e-8,1
transfer,1,GC,8,974.1166666666667,-0.246,82.333374,i2,-1.5625879e-8,1
transfer,1,GC,8,974.1166666666667,-0.247,82.66671,i2,-1.5845632e-8,1
transfer,1,GC,8,974.1166666666667,-0.248,83.000046,i2,-1.6197909e-8,1
transfer,1,GC,8,974.1166666666667,-0.249,83.333382,i2,-1.646e-8,1
transfer,1,GC,8,974.1166666666667,-0.25,83.666718,i2,-1.6764986e-8,1
transfer,1,GC,8,974.1166666666667,-0.251,84.000053,i2,-1.7131402e-8,1
transfer,1,GC,8,974.1166666666667,-0.252,84.333389,i2,-1.7387659e-8,1
transfer,1,GC,8,974.1166666666667,-0.253,84.666725,i2,-1.7719648e-8,1
transfer,1,GC,8,974.1166666666667,-0.254,85.000061,i2,-1.8082067e-8,1
transfer,1,GC,8,974.1166666666667,-0.255,85.333397,i2,-1.8354783e-8,1
transfer,1,GC,8,974.1166666666667,-0.256,85.666733,i2,-1.870011e-8,1
transfer,1,GC,8,974.1166666666667,-0.257,86.000069,i2,-1.9066125e-8,1
transfer,1,GC,8,974.1166666666667,-0.258,86.333405,i2,-1.9328535e-8,1
transfer,1,GC,8,974.1166666666667,-0.259,86.66674,i2,-1.9677056e-8,1
transfer,1,GC,8,974.1166666666667,-0.26,87.000076,i2,-2.003812e-8,1
transfer,1,GC,8,974.1166666666667,-0.261,87.333412,i2,-2.0308597e-8,1
transfer,1,GC,8,974.1166666666667,-0.262,87.666748,i2,-2.0656161e-8,1
transfer,1,GC,8,974.1166666666667,-0.263,88.000084,i2,-2.1016985e-8,1
transfer,1,GC,8,974.1166666666667,-0.264,88.33342,i2,-2.126813e-8,1
transfer,1,GC,8,974.1166666666667,-0.265,88.666756,i2,-2.161897e-8,1
transfer,1,GC,8,974.1166666666667,-0.266,89.000092,i2,-2.1951037e-8,1
transfer,1,GC,8,974.1166666666667,-0.267,89.333427,i2,-2.220418e-8,1
transfer,1,GC,8,974.1166666666667,-0.268,89.666763,i2,-2.2576906e-8,1
transfer,1,GC,8,974.1166666666667,-0.269,90.000099,i2,-2.2815271e-8,1
transfer,1,GC,8,974.1166666666667,-0.27,90.333435,i2,-2.3097812e-8,1
transfer,1,GC,8,974.1166666666667,-0.271,90.666771,i2,-2.3402798e-8,1
transfer,1,GC,8,974.1166666666667,-0.272,91.000107,i2,-2.3637648e-8,1
transfer,1,GC,8,974.1166666666667,-0.273,91.333443,i2,-2.396021e-8,1
transfer,1,GC,8,974.1166666666667,-0.274,91.666779,i2,-2.4165024e-8,1
transfer,1,GC,8,974.1166666666667,-0.275,92.000114,i2,-2.4484549e-8,1
transfer,1,GC,8,974.1166666666667,-0.276,92.33345,i2,-2.4660688e-8,1
transfer,1,GC,8,974.1166666666667,-0.277,92.666786,i2,-2.4970866e-8,1
transfer,1,GC,8,974.1166666666667,-0.278,93.000122,i2,-2.5143731e-8,1
transfer,1,GC,8,974.1166666666667,-0.279,93.333458,i2,-2.5440807e-8,1
transfer,1,GC,8,974.1166666666667,-0.28,93.666794,i2,-2.5604084e-8,1
transfer,1,GC,8,974.1166666666667,-0.281,94.00013,i2,-2.5882471e-8,1
transfer,1,GC,8,974.1166666666667,-0.282,94.333466,i2,-2.6050222e-8,1
transfer,1,GC,8,974.1166666666667,-0.283,94.666801,i2,-2.6271573e-8,1
transfer,1,GC,8,974.1166666666667,-0.284,95.000137,i2,-2.6507303e-8,1
transfer,1,GC,8,974.1166666666667,-0.285,95.333473,i2,-2.6619775e-8,1
transfer,1,GC,8,974.1166666666667,-0.286,95.666809,i2,-2.6868763e-8,1
transfer,1,GC,8,974.1166666666667,-0.287,96.000145,i2,-2.7013749e-8,1
transfer,1,GC,8,974.1166666666667,-0.288,96.333481,i2,-2.7160491e-8,1
transfer,1,GC,8,974.1166666666667,-0.289,96.666817,i2,-2.7391907e-8,1
transfer,1,GC,8,974.1166666666667,-0.29,97.000153,i2,-2.7518197e-8,1
transfer,1,GC,8,974.1166666666667,-0.291,97.333488,i2,-2.766614e-8,1
transfer,1,GC,8,974.1166666666667,-0.292,97.666824,i2,-2.7893401e-8,1
transfer,1,GC,8,974.1166666666667,-0.293,98.00016,i2,-2.8084397e-8,1
transfer,1,GC,8,974.1166666666667,-0.294,98.333496,i2,-2.8156132e-8,1
transfer,1,GC,8,974.1166666666667,-0.295,98.666832,i2,-2.8375405e-8,1
transfer,1,GC,8,974.1166666666667,-0.296,99.000168,i2,-2.8521109e-8,1
transfer,1,GC,8,974.1166666666667,-0.297,99.333504,i2,-2.865483e-8,1
transfer,1,GC,8,974.1166666666667,-0.298,99.66684,i2,-2.8830648e-8,1
transfer,1,GC,8,974.1166666666667,-0.299,100.00018,i2,-2.8940166e-8,1
transfer,1,GC,8,974.1166666666667,-0.3,100.33351,i2,-2.9011101e-8,1
transfer,1,GC,8,974.1166666666667,-0.301,100.66685,i2,-2.9112947e-8,1
transfer,1,GC,8,974.1166666666667,-0.302,101.00018,i2,-2.9273989e-8,1
transfer,1,GC,8,974.1166666666667,-0.303,101.33352,i2,-2.9395169e-8,1
transfer,1,GC,8,974.1166666666667,-0.304,101.66685,i2,-2.9460431e-8,1
transfer,1,GC,8,974.1166666666667,-0.305,102.00019,i2,-2.9523779e-8,1
transfer,1,GC,8,974.1166666666667,-0.306,102.33353,i2,-2.9630977e-8,1
transfer,1,GC,8,974.1166666666667,-0.307,102.66686,i2,-2.9774126e-8,1
transfer,1,GC,8,974.1166666666667,-0.308,103.0002,i2,-2.9873497e-8,1
transfer,1,GC,8,974.1166666666667,-0.309,103.33353,i2,-2.9909764e-8,1
transfer,1,GC,8,974.1166666666667,-0.31,103.66687,i2,-3.0009375e-8,1
transfer,1,GC,8,974.1166666666667,-0.311,104.00021,i2,-3.0084305e-8,1
transfer,1,GC,8,974.1166666666667,-0.312,104.33354,i2,-3.0197256e-8,1
transfer,1,GC,8,974.1166666666667,-0.313,104.66688,i2,-3.0334093e-8,1
transfer,1,GC,8,974.1166666666667,-0.314,105.00021,i2,-3.0415652e-8,1
transfer,1,GC,8,974.1166666666667,-0.315,105.33355,i2,-3.044369e-8,1
transfer,1,GC,8,974.1166666666667,-0.316,105.66689,i2,-3.0467653e-8,1
transfer,1,GC,8,974.1166666666667,-0.317,106.00022,i2,-3.0536832e-8,1
transfer,1,GC,8,974.1166666666667,-0.318,106.33356,i2,-3.0642916e-8,1
transfer,1,GC,8,974.1166666666667,-0.319,106.66689,i2,-3.0767449e-8,1
transfer,1,GC,8,974.1166666666667,-0.32,107.00023,i2,-3.0819532e-8,1
transfer,1,GC,8,974.1166666666667,-0.321,107.33356,i2,-3.08677e-8,1
transfer,1,GC,8,974.1166666666667,-0.322,107.6669,i2,-3.0911796e-8,1
transfer,1,GC,8,974.1166666666667,-0.323,108.00024,i2,-3.0945024e-8,1
transfer,1,GC,8,974.1166666666667,-0.324,108.33357,i2,-3.0985845e-8,1
transfer,1,GC,8,974.1166666666667,-0.325,108.66691,i2,-3.1048632e-8,1
transfer,1,GC,8,974.1166666666667,-0.326,109.00024,i2,-3.1108542e-8,1
transfer,1,GC,8,974.1166666666667,-0.327,109.33358,i2,-3.1189462e-8,1
transfer,1,GC,8,974.1166666666667,-0.328,109.66692,i2,-3.1273334e-8,1
transfer,1,GC,8,974.1166666666667,-0.329,110.00025,i2,-3.1338917e-8,1
transfer,1,GC,8,974.1166666666667,-0.33,110.33359,i2,-3.1386207e-8,1
transfer,1,GC,8,974.1166666666667,-0.331,110.66692,i2,-3.141345e-8,1
transfer,1,GC,8,974.1166666666667,-0.332,111.00026,i2,-3.1440848e-8,1
transfer,1,GC,8,974.1166666666667,-0.333,111.3336,i2,-3.1478152e-8,1
transfer,1,GC,8,974.1166666666667,-0.334,111.66693,i2,-3.1521449e-8,1
transfer,1,GC,8,974.1166666666667,-0.335,112.00027,i2,-3.1584396e-8,1
transfer,1,GC,8,974.1166666666667,-0.336,112.3336,i2,-3.1645985e-8,1
transfer,1,GC,8,974.1166666666667,-0.337,112.66694,i2,-3.172195e-8,1
transfer,1,GC,8,974.1166666666667,-0.338,113.00027,i2,-3.1784179e-8,1
transfer,1,GC,8,974.1166666666667,-0.339,113.33361,i2,-3.1835381e-8,1
transfer,1,GC,8,974.1166666666667,-0.34,113.66695,i2,-3.1867412e-8,1
transfer,1,GC,8,974.1166666666667,-0.341,114.00028,i2,-3.1896651e-8,1
transfer,1,GC,8,974.1166666666667,-0.342,114.33362,i2,-3.1921651e-8,1
transfer,1,GC,8,974.1166666666667,-0.343,114.66695,i2,-3.1953924e-8,1
transfer,1,GC,8,974.1166666666667,-0.344,115.00029,i2,-3.1986996e-8,1
transfer,1,GC,8,974.1166666666667,-0.345,115.33363,i2,-3.2028932e-8,1
transfer,1,GC,8,974.1166666666667,-0.346,115.66696,i2,-3.2076304e-8,1
transfer,1,GC,8,974.1166666666667,-0.347,116.0003,i2,-3.2135336e-8,1
transfer,1,GC,8,974.1166666666667,-0.348,116.33363,i2,-3.2193807e-8,1
transfer,1,GC,8,974.1166666666667,-0.349,116.66697,i2,-3.2252121e-8,1
transfer,1,GC,8,974.1166666666667,-0.35,117.00031,i2,-3.2308357e-8,1
transfer,1,GC,8,974.1166666666667,-0.351,117.33364,i2,-3.2348858e-8,1
transfer,1,GC,8,974.1166666666667,-0.352,117.66698,i2,-3.2374018e-8,1
transfer,1,GC,8,974.1166666666667,-0.353,118.00031,i2,-3.2396546e-8,1
transfer,1,GC,8,974.1166666666667,-0.354,118.33365,i2,-3.2412281e-8,1
transfer,1,GC,8,974.1166666666667,-0.355,118.66698,i2,-3.2431217e-8,1
transfer,1,GC,8,974.1166666666667,-0.356,119.00032,i2,-3.2458374e-8,1
transfer,1,GC,8,974.1166666666667,-0.357,119.33366,i2,-3.2488408e-8,1
transfer,1,GC,8,974.1166666666667,-0.358,119.66699,i2,-3.2526753e-8,1
transfer,1,GC,8,974.1166666666667,-0.359,120.00033,i2,-3.2566295e-8,1
transfer,1,GC,8,974.1166666666667,-0.36,120.33366,i2,-3.2625245e-8,1
transfer,1,GC,8,974.1166666666667,-0.361,120.667,i2,-3.2669899e-8,1
transfer,1,GC,8,974.1166666666667,-0.362,121.00034,i2,-3.2734604e-8,1
transfer,1,GC,8,974.1166666666667,-0.363,121.33367,i2,-3.2786446e-8,1
transfer,1,GC,8,974.1166666666667,-0.364,121.66701,i2,-3.2816562e-8,1
transfer,1,GC,8,974.1166666666667,-0.365,122.00034,i2,-3.2847396e-8,1
transfer,1,GC,8,974.1166666666667,-0.366,122.33368,i2,-3.2843722e-8,1
transfer,1,GC,8,974.1166666666667,-0.367,122.66702,i2,-3.2883026e-8,1
transfer,1,GC,8,974.1166666666667,-0.368,123.00035,i2,-3.2909703e-8,1
transfer,1,GC,8,974.1166666666667,-0.369,123.33369,i2,-3.293431e-8,1
transfer,1,GC,8,974.1166666666667,-0.37,123.66702,i2,-3.2964344e-8,1
transfer,1,GC,8,974.1166666666667,-0.371,124.00036,i2,-3.2997175e-8,1
transfer,1,GC,8,974.1166666666667,-0.372,124.33369,i2,-3.3035274e-8,1
transfer,1,GC,8,974.1166666666667,-0.373,124.66703,i2,-3.3072819e-8,1
transfer,1,GC,8,974.1166666666667,-0.374,125.00037,i2,-3.3119392e-8,1
transfer,1,GC,8,974.1166666666667,-0.375,125.3337,i2,-3.3173229e-8,1
transfer,1,GC,8,974.1166666666667,-0.376,125.66704,i2,-3.3218207e-8,1
transfer,1,GC,8,974.1166666666667,-0.377,126.00037,i2,-3.3263817e-8,1
transfer,1,GC,8,974.1166666666667,-0.378,126.33371,i2,-3.3311906e-8,1
transfer,1,GC,8,974.1166666666667,-0.379,126.66705,i2,-3.333108e-8,1
transfer,1,GC,8,974.1166666666667,-0.38,127.00038,i2,-3.3354961e-8,1
transfer,1,GC,8,974.1166666666667,-0.381,127.33372,i2,-3.3374292e-8,1
transfer,1,GC,8,974.1166666666667,-0.382,127.66705,i2,-3.338771e-8,1
transfer,1,GC,8,974.1166666666667,-0.383,128.00038,i2,-3.3406724e-8,1
transfer,1,GC,8,974.1166666666667,-0.384,128.33371,i2,-3.3425977e-8,1
transfer,1,GC,8,974.1166666666667,-0.385,128.66704,i2,-3.3451698e-8,1
transfer,1,GC,8,974.1166666666667,-0.386,129.00037,i2,-3.3481975e-8,1
transfer,1,GC,8,974.1166666666667,-0.387,129.33369,i2,-3.3509533e-8,1
transfer,1,GC,8,974.1166666666667,-0.388,129.66702,i2,-3.3555782e-8,1
transfer,1,GC,8,974.1166666666667,-0.389,130.00035,i2,-3.3594368e-8,1
transfer,1,GC,8,974.1166666666667,-0.39,130.33368,i2,-3.364573e-8,1
transfer,1,GC,8,974.1166666666667,-0.391,130.66701,i2,-3.3685829e-8,1
transfer,1,GC,8,974.1166666666667,-0.392,131.00034,i2,-3.3725129e-8,1
transfer,1,GC,8,974.1166666666667,-0.393,131.33366,i2,-3.3763314e-8,1
transfer,1,GC,8,974.1166666666667,-0.394,131.66699,i2,-3.3792873e-8,1
transfer,1,GC,8,974.1166666666667,-0.395,132.00032,i2,-3.3818115e-8,1
transfer,1,GC,8,974.1166666666667,-0.396,132.33365,i2,-3.3839921e-8,1
transfer,1,GC,8,974.1166666666667,-0.397,132.66698,i2,-3.3864925e-8,1
transfer,1,GC,8,974.1166666666667,-0.398,133.00031,i2,-3.3884575e-8,1
transfer,1,GC,8,974.1166666666667,-0.399,133.33363,i2,-3.3903586e-8,1
transfer,1,GC,9,976.9333333333333,0,0.33333334,i2,-6.1494966e-8,1
transfer,1,GC,9,976.9333333333333,-0.001,0.66666669,i2,-5.7529657e-8,1
transfer,1,GC,9,976.9333333333333,-0.002,1,i2,-5.4065449e-8,1
transfer,1,GC,9,976.9333333333333,-0.003,1.3333334,i2,-5.1094986e-8,1
transfer,1,GC,9,976.9333333333333,-0.004,1.6666667,i2,-4.8455711e-8,1
transfer,1,GC,9,976.9333333333333,-0.005,2,i2,-4.6202423e-8,1
transfer,1,GC,9,976.9333333333333,-0.006,2.3333333,i2,-4.4132538e-8,1
transfer,1,GC,9,976.9333333333333,-0.007,2.6666665,i2,-4.2315563e-8,1
transfer,1,GC,9,976.9333333333333,-0.008,2.9999998,i2,-4.0635658e-8,1
transfer,1,GC,9,976.9333333333333,-0.009,3.333333,i2,-3.9162089e-8,1
transfer,1,GC,9,976.9333333333333,-0.01,3.6666663,i2,-3.7807542e-8,1
transfer,1,GC,9,976.9333333333333,-0.011,3.9999995,i2,-3.6564749e-8,1
transfer,1,GC,9,976.9333333333333,-0.012,4.333333,i2,-3.5393612e-8,1
transfer,1,GC,9,976.9333333333333,-0.013,4.6666665,i2,-3.4379518e-8,1
transfer,1,GC,9,976.9333333333333,-0.014,5,i2,-3.3363428e-8,1
transfer,1,GC,9,976.9333333333333,-0.015,5.3333335,i2,-3.2472673e-8,1
transfer,1,GC,9,976.9333333333333,-0.016,5.666667,i2,-3.164271e-8,1
transfer,1,GC,9,976.9333333333333,-0.017,6.0000005,i2,-3.088104e-8,1
transfer,1,GC,9,976.9333333333333,-0.018,6.333334,i2,-3.0136309e-8,1
transfer,1,GC,9,976.9333333333333,-0.019,6.6666675,i2,-2.9442059e-8,1
transfer,1,GC,9,976.9333333333333,-0.02,7.000001,i2,-2.8821782e-8,1
transfer,1,GC,9,976.9333333333333,-0.021,7.3333344,i2,-2.8105166e-8,1
transfer,1,GC,9,976.9333333333333,-0.022,7.6666679,i2,-2.7453096e-8,1
transfer,1,GC,9,976.9333333333333,-0.023,8.000001,i2,-2.695216e-8,1
transfer,1,GC,9,976.9333333333333,-0.024,8.333334,i2,-2.6454261e-8,1
transfer,1,GC,9,976.9333333333333,-0.025,8.666667,i2,-2.5958997e-8,1
transfer,1,GC,9,976.9333333333333,-0.026,9,i2,-2.546717e-8,1
transfer,1,GC,9,976.9333333333333,-0.027,9.333333,i2,-2.503565e-8,1
transfer,1,GC,9,976.9333333333333,-0.028,9.666666,i2,-2.4572659e-8,1
transfer,1,GC,9,976.9333333333333,-0.029,9.999999,i2,-2.4182999e-8,1
transfer,1,GC,9,976.9333333333333,-0.03,10.333332,i2,-2.3815943e-8,1
transfer,1,GC,9,976.9333333333333,-0.031,10.666665,i2,-2.347525e-8,1
transfer,1,GC,9,976.9333333333333,-0.032,10.999998,i2,-2.3069214e-8,1
transfer,1,GC,9,976.9333333333333,-0.033,11.333331,i2,-2.2733952e-8,1
transfer,1,GC,9,976.9333333333333,-0.034,11.666664,i2,-2.2462995e-8,1
transfer,1,GC,9,976.9333333333333,-0.035,11.999997,i2,-2.2112237e-8,1
transfer,1,GC,9,976.9333333333333,-0.036,12.33333,i2,-2.175924e-8,1
transfer,1,GC,9,976.9333333333333,-0.037,12.666663,i2,-2.1536932e-8,1
transfer,1,GC,9,976.9333333333333,-0.038,12.999996,i2,-2.1188329e-8,1
transfer,1,GC,9,976.9333333333333,-0.039,13.333329,i2,-2.0996774e-8,1
transfer,1,GC,9,976.9333333333333,-0.04,13.666662,i2,-2.0659597e-8,1
transfer,1,GC,9,976.9333333333333,-0.041,13.999995,i2,-2.0457495e-8,1
transfer,1,GC,9,976.9333333333333,-0.042,14.333328,i2,-2.0122794e-8,1
transfer,1,GC,9,976.9333333333333,-0.043,14.666661,i2,-1.9987077e-8,1
transfer,1,GC,9,976.9333333333333,-0.044,14.999994,i2,-1.9697985e-8,1
transfer,1,GC,9,976.9333333333333,-0.045,15.333327,i2,-1.9529836e-8,1
transfer,1,GC,9,976.9333333333333,-0.046,15.66666,i2,-1.9236911e-8,1
transfer,1,GC,9,976.9333333333333,-0.047,15.999993,i2,-1.9098795e-8,1
transfer,1,GC,9,976.9333333333333,-0.048,16.333326,i2,-1.8839742e-8,1
transfer,1,GC,9,976.9333333333333,-0.049,16.66666,i2,-1.8676465e-8,1
transfer,1,GC,9,976.9333333333333,-0.05,16.999994,i2,-1.8487466e-8,1
transfer,1,GC,9,976.9333333333333,-0.051,17.333328,i2,-1.8260604e-8,1
transfer,1,GC,9,976.9333333333333,-0.052,17.666662,i2,-1.8109628e-8,1
transfer,1,GC,9,976.9333333333333,-0.053,17.999996,i2,-1.7917593e-8,1
transfer,1,GC,9,976.9333333333333,-0.054,18.33333,i2,-1.771693e-8,1
transfer,1,GC,9,976.9333333333333,-0.055,18.666664,i2,-1.7615003e-8,1
transfer,1,GC,9,976.9333333333333,-0.056,18.999998,i2,-1.7383348e-8,1
transfer,1,GC,9,976.9333333333333,-0.057,19.333332,i2,-1.7235086e-8,1
transfer,1,GC,9,976.9333333333333,-0.058,19.666666,i2,-1.7117982e-8,1
transfer,1,GC,9,976.9333333333333,-0.059,20,i2,-1.6941524e-8,1
transfer,1,GC,9,976.9333333333333,-0.06,20.333334,i2,-1.6758037e-8,1
transfer,1,GC,9,976.9333333333333,-0.061,20.666668,i2,-1.6678955e-8,1
transfer,1,GC,9,976.9333333333333,-0.062,21.000002,i2,-1.647318e-8,1
transfer,1,GC,9,976.9333333333333,-0.063,21.333336,i2,-1.6330434e-8,1
transfer,1,GC,9,976.9333333333333,-0.064,21.66667,i2,-1.6216283e-8,1
transfer,1,GC,9,976.9333333333333,-0.065,22.000004,i2,-1.6044059e-8,1
transfer,1,GC,9,976.9333333333333,-0.066,22.333338,i2,-1.6012905e-8,1
transfer,1,GC,9,976.9333333333333,-0.067,22.666672,i2,-1.5824066e-8,1
transfer,1,GC,9,976.9333333333333,-0.068,23.000006,i2,-1.5748897e-8,1
transfer,1,GC,9,976.9333333333333,-0.069,23.33334,i2,-1.5625801e-8,1
transfer,1,GC,9,976.9333333333333,-0.07,23.666674,i2,-1.5492718e-8,1
transfer,1,GC,9,976.9333333333333,-0.071,24.000008,i2,-1.5337109e-8,1
transfer,1,GC,9,976.9333333333333,-0.072,24.333342,i2,-1.5256189e-8,1
transfer,1,GC,9,976.9333333333333,-0.073,24.666676,i2,-1.5170876e-8,1
transfer,1,GC,9,976.9333333333333,-0.074,25.00001,i2,-1.5083007e-8,1
transfer,1,GC,9,976.9333333333333,-0.075,25.333344,i2,-1.4900638e-8,1
transfer,1,GC,9,976.9333333333333,-0.076,25.666677,i2,-1.4787846e-8,1
transfer,1,GC,9,976.9333333333333,-0.077,26.000011,i2,-1.4743592e-8,1
transfer,1,GC,9,976.9333333333333,-0.078,26.333345,i2,-1.4649412e-8,1
transfer,1,GC,9,976.9333333333333,-0.079,26.666679,i2,-1.4486854e-8,1
transfer,1,GC,9,976.9333333333333,-0.08,27.000013,i2,-1.4379492e-8,1
transfer,1,GC,9,976.9333333333333,-0.081,27.333347,i2,-1.4299372e-8,1
transfer,1,GC,9,976.9333333333333,-0.082,27.666681,i2,-1.4226121e-8,1
transfer,1,GC,9,976.9333333333333,-0.083,28.000015,i2,-1.4148396e-8,1
transfer,1,GC,9,976.9333333333333,-0.084,28.333349,i2,-1.4029133e-8,1
transfer,1,GC,9,976.9333333333333,-0.085,28.666683,i2,-1.3889262e-8,1
transfer,1,GC,9,976.9333333333333,-0.086,29.000017,i2,-1.3808022e-8,1
